1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
1700	4345.8
