         200     = number of Te values
Te [keV]
  1.00e-01  1.03e-01  1.05e-01  1.08e-01  1.11e-01  1.14e-01  1.17e-01  1.20e-01
  1.24e-01  1.27e-01  1.31e-01  1.34e-01  1.38e-01  1.41e-01  1.45e-01  1.49e-01
  1.53e-01  1.57e-01  1.61e-01  1.66e-01  1.70e-01  1.75e-01  1.80e-01  1.84e-01
  1.89e-01  1.95e-01  2.00e-01  2.05e-01  2.11e-01  2.16e-01  2.22e-01  2.28e-01
  2.34e-01  2.41e-01  2.47e-01  2.54e-01  2.61e-01  2.68e-01  2.75e-01  2.82e-01
  2.90e-01  2.98e-01  3.06e-01  3.14e-01  3.23e-01  3.31e-01  3.40e-01  3.50e-01
  3.59e-01  3.69e-01  3.79e-01  3.89e-01  3.99e-01  4.10e-01  4.21e-01  4.32e-01
  4.44e-01  4.56e-01  4.68e-01  4.81e-01  4.94e-01  5.07e-01  5.21e-01  5.35e-01
  5.50e-01  5.64e-01  5.80e-01  5.95e-01  6.11e-01  6.28e-01  6.45e-01  6.62e-01
  6.80e-01  6.98e-01  7.17e-01  7.37e-01  7.56e-01  7.77e-01  7.98e-01  8.19e-01
  8.41e-01  8.64e-01  8.87e-01  9.11e-01  9.36e-01  9.61e-01  9.87e-01  1.01e+00
  1.04e+00  1.07e+00  1.10e+00  1.13e+00  1.16e+00  1.19e+00  1.22e+00  1.25e+00
  1.29e+00  1.32e+00  1.36e+00  1.40e+00  1.43e+00  1.47e+00  1.51e+00  1.55e+00
  1.59e+00  1.64e+00  1.68e+00  1.73e+00  1.77e+00  1.82e+00  1.87e+00  1.92e+00
  1.97e+00  2.03e+00  2.08e+00  2.14e+00  2.19e+00  2.25e+00  2.31e+00  2.38e+00
  2.44e+00  2.51e+00  2.57e+00  2.64e+00  2.72e+00  2.79e+00  2.86e+00  2.94e+00
  3.02e+00  3.10e+00  3.19e+00  3.27e+00  3.36e+00  3.45e+00  3.54e+00  3.64e+00
  3.74e+00  3.84e+00  3.94e+00  4.05e+00  4.16e+00  4.27e+00  4.38e+00  4.50e+00
  4.62e+00  4.75e+00  4.88e+00  5.01e+00  5.14e+00  5.28e+00  5.43e+00  5.57e+00
  5.72e+00  5.88e+00  6.04e+00  6.20e+00  6.37e+00  6.54e+00  6.71e+00  6.89e+00
  7.08e+00  7.27e+00  7.47e+00  7.67e+00  7.88e+00  8.09e+00  8.31e+00  8.53e+00
  8.76e+00  9.00e+00  9.24e+00  9.49e+00  9.75e+00  1.00e+01  1.03e+01  1.06e+01
  1.08e+01  1.11e+01  1.14e+01  1.17e+01  1.21e+01  1.24e+01  1.27e+01  1.31e+01
  1.34e+01  1.38e+01  1.41e+01  1.45e+01  1.49e+01  1.53e+01  1.57e+01  1.62e+01
  1.66e+01  1.70e+01  1.75e+01  1.80e+01  1.85e+01  1.90e+01  1.95e+01  2.00e+01
H_ Lz[W m^3]
  2.01e-42  2.60e-42  3.26e-42  4.06e-42  5.06e-42  6.30e-42  7.84e-42  9.77e-42
  1.22e-41  1.51e-41  1.86e-41  2.24e-41  2.70e-41  3.25e-41  3.92e-41  4.73e-41
  5.70e-41  6.88e-41  8.24e-41  9.67e-41  1.13e-40  1.33e-40  1.56e-40  1.83e-40
  2.15e-40  2.52e-40  2.96e-40  3.39e-40  3.89e-40  4.46e-40  5.11e-40  5.85e-40
  6.70e-40  7.68e-40  8.80e-40  9.96e-40  1.12e-39  1.26e-39  1.41e-39  1.59e-39
  1.78e-39  2.00e-39  2.25e-39  2.51e-39  2.77e-39  3.07e-39  3.39e-39  3.74e-39
