-373.74	-358.67	33.60
-354.36	-340.35	33.60
-336.84	-322.83	33.60
-318.74	-305.67	33.60
-302.40	-289.32	33.60
-285.19	-273.00	33.60
-269.96	-257.77	33.60
-254.38	-241.72	33.60
-226.74	-198.33	33.60
-181.72	-144.42	33.60
-134.01	-98.88	33.60
-90.09	-54.95	33.60
-41.19	-7.94	33.60
0.38	33.63	33.60
41.94	75.18	33.60
83.51	116.77	33.60
128.75	164.29	33.60
173.17	208.72	33.60
219.02	256.44	33.60
273.20	301.90	33.60
310.87	335.99	33.60
342.27	367.38	33.60
374.97	401.83	33.60
409.83	438.40	33.60
