   1.4240e+00   5.6152e+02
   1.4312e+00   5.5339e+02
   1.4383e+00   5.4538e+02
   1.4455e+00   5.3749e+02
   1.4527e+00   5.2972e+02   
   1.4600e+00   5.2205e+02
   1.4673e+00   5.1450e+02
   1.4746e+00   5.0706e+02
   1.4820e+00   4.9973e+02
   1.4894e+00   4.9251e+02
   1.4969e+00   4.8538e+02
   1.5043e+00   4.7836e+02
   1.5119e+00   4.7144e+02
   1.5194e+00   4.6462e+02
   1.5270e+00   4.5789e+02
   1.5347e+00   4.5127e+02
   1.5423e+00   4.4474e+02
   1.5500e+00   4.3831e+02
   1.5578e+00   4.3197e+02
   1.5656e+00   4.2572e+02
   1.5734e+00   4.1956e+02
   1.5813e+00   4.1349e+02
   1.5892e+00   4.0751e+02
   1.5971e+00   4.0162e+02
   1.6051e+00   3.9581e+02
   1.6131e+00   3.9008e+02
   1.6212e+00   3.8444e+02
   1.6293e+00   3.7888e+02
   1.6375e+00   3.7340e+02
   1.6456e+00   3.6800e+02
   1.6539e+00   3.6267e+02
   1.6621e+00   3.5743e+02
   1.6705e+00   3.5226e+02
   1.6747e+00   3.4966e+02
   1.6751e+00   3.4942e+02
   1.6788e+00   3.4717e+02
   1.6872e+00   3.4215e+02
   1.6956e+00   3.3720e+02
   1.7041e+00   3.3233e+02
   1.7126e+00   3.2752e+02
   1.7212e+00   3.2279e+02
   1.7270e+00   3.1964e+02
   1.7274e+00   3.1940e+02
   1.7298e+00   3.1812e+02
   1.7385e+00   3.1352e+02
   1.7471e+00   3.0898e+02
   1.7559e+00   3.0451e+02
   1.7647e+00   3.0011e+02
   1.7735e+00   2.9577e+02
   1.7823e+00   2.9150e+02
   1.7913e+00   2.8728e+02
   1.8002e+00   2.8313e+02
   1.8092e+00   2.7904e+02
   1.8183e+00   2.7501e+02
   1.8274e+00   2.7103e+02
   1.8365e+00   2.6711e+02
   1.8457e+00   2.6325e+02
   1.8549e+00   2.5945e+02
   1.8642e+00   2.5570e+02
   1.8735e+00   2.5200e+02
   1.8829e+00   2.4836e+02
   1.8923e+00   2.4477e+02
   1.9017e+00   2.4123e+02
   1.9113e+00   2.3775e+02
   1.9195e+00   2.3479e+02
   1.9208e+00   2.3431e+02
   1.9225e+00   2.3370e+02
   1.9304e+00   2.3093e+02
   1.9401e+00   2.2759e+02
   1.9498e+00   2.2430e+02 
   1.9595e+00   2.2106e+02
   1.9693e+00   2.1787e+02
   1.9792e+00   2.1472e+02
   1.9891e+00   2.1162e+02
   1.9990e+00   2.0856e+02
   2.0090e+00   2.0555e+02
   2.0190e+00   2.0258e+02
   2.0291e+00   1.9966e+02
   2.0393e+00   1.9677e+02
   2.0495e+00   1.9393e+02
   2.0597e+00   1.9113e+02
   2.0700e+00   1.8837e+02
   2.0804e+00   1.8565e+02
   2.0908e+00   1.8297e+02
   2.1012e+00   1.8033e+02
   2.1117e+00   1.7772e+02
   2.1223e+00   1.7516e+02
   2.1329e+00   1.7263e+02
   2.1436e+00   1.7013e+02
   2.1543e+00   1.6768e+02
   2.1651e+00   1.6526e+02
   2.1759e+00   1.6287e+02
   2.1868e+00   1.6052e+02
   2.1977e+00   1.5820e+02
   2.2087e+00   1.5592e+02
   2.2197e+00   1.5367e+02
   2.2308e+00   1.5145e+02
   2.2420e+00   1.4926e+02
   2.2532e+00   1.4711e+02
   2.2645e+00   1.4499e+02
   2.2758e+00   1.4289e+02
   2.2872e+00   1.4083e+02
   2.2986e+00   1.3880e+02
   2.3101e+00   1.3680e+02
   2.3216e+00   1.3483e+02
   2.3332e+00   1.3288e+02
   2.3449e+00   1.3097e+02
   2.3566e+00   1.2908e+02
   2.3684e+00   1.2722e+02
   2.3803e+00   1.2538e+02
   2.3922e+00   1.2357e+02
   2.4041e+00   1.2179e+02
   2.4161e+00   1.2003e+02
   2.4282e+00   1.1830e+02
   2.4404e+00   1.1660e+02
   2.4526e+00   1.1491e+02
   2.4648e+00   1.1326e+02
   2.4772e+00   1.1162e+02
   2.4895e+00   1.1002e+02
   2.5020e+00   1.0843e+02
   2.5145e+00   1.0687e+02
   2.5271e+00   1.0533e+02
   2.5397e+00   1.0381e+02
   2.5524e+00   1.0231e+02
   2.5652e+00   1.0083e+02
   2.5780e+00   9.9380e+01
   2.5909e+00   9.7947e+01
   2.6038e+00   9.6535e+01
   2.6169e+00   9.5143e+01
   2.6299e+00   9.3772e+01
   2.6431e+00   9.2421e+01
   2.6563e+00   9.1090e+01
   2.6696e+00   8.9779e+01
   2.6829e+00   8.8487e+01
   2.6963e+00   8.7215e+01
   2.7098e+00   8.5961e+01
   2.7234e+00   8.4726e+01
   2.7370e+00   8.3509e+01
   2.7507e+00   8.2309e+01
   2.7644e+00   8.1127e+01
   2.7783e+00   7.9962e+01
   2.7921e+00   7.8814e+01
   2.8061e+00   7.7682e+01
   2.8201e+00   7.6566e+01
   2.8342e+00   7.5465e+01
   2.8484e+00   7.4379e+01
   2.8627e+00   7.3307e+01
   2.8770e+00   7.2249e+01
   2.8914e+00   7.1204e+01
   2.9058e+00   7.0172e+01
   2.9203e+00   6.9151e+01
   2.9349e+00   6.8144e+01
   2.9496e+00   6.7148e+01
   2.9644e+00   6.6164e+01
   2.9792e+00   6.5192e+01
   2.9941e+00   6.4232e+01
   3.0091e+00   6.3284e+01
   3.0241e+00   6.2348e+01
   3.0392e+00   6.1424e+01
   3.0544e+00   6.0512e+01
   3.0697e+00   5.9611e+01
   3.0850e+00   5.8722e+01
   3.1005e+00   5.7844e+01
   3.1160e+00   5.6978e+01
   3.1315e+00   5.6123e+01
   3.1472e+00   5.5280e+01
   3.1629e+00   5.4448e+01
   3.1787e+00   5.3627e+01
   3.1946e+00   5.2818e+01
   3.2106e+00   5.2021e+01
   3.2267e+00   5.1235e+01
   3.2428e+00   5.0460e+01
   3.2590e+00   4.9697e+01
   3.2753e+00   4.8945e+01
   3.2917e+00   4.8204e+01
   3.3081e+00   4.7475e+01
   3.3247e+00   4.6757e+01
   3.3413e+00   4.6051e+01
   3.3580e+00   4.5355e+01
   3.3748e+00   4.4671e+01
   3.3917e+00   4.3997e+01
   3.4086e+00   4.3334e+01
   3.4257e+00   4.2681e+01
   3.4428e+00   4.2038e+01
   3.4600e+00   4.1406e+01
   3.4773e+00   4.0783e+01
   3.4947e+00   4.0170e+01
   3.5122e+00   3.9566e+01
   3.5297e+00   3.8972e+01
   3.5474e+00   3.8386e+01
   3.5651e+00   3.7809e+01
   3.5830e+00   3.7240e+01
   3.6009e+00   3.6680e+01
   3.6189e+00   3.6129e+01 
   3.6370e+00   3.5585e+01
   3.6552e+00   3.5050e+01
   3.6734e+00   3.4523e+01
   3.6918e+00   3.4004e+01
   3.7103e+00   3.3493e+01
   3.7288e+00   3.2990e+01
   3.7475e+00   3.2494e+01
   3.7662e+00   3.2006e+01
   3.7850e+00   3.1525e+01
   3.8039e+00   3.1052e+01
   3.8230e+00   3.0585e+01
   3.8421e+00   3.0126e+01
   3.8613e+00   2.9674e+01
   3.8806e+00   2.9228e+01
   3.9000e+00   2.8790e+01
   3.9195e+00   2.8358e+01
   3.9391e+00   2.7933e+01
   3.9588e+00   2.7514e+01
   3.9786e+00   2.7102e+01
   3.9985e+00   2.6696e+01
   4.0185e+00   2.6296e+01
   4.0386e+00   2.5902e+01
   4.0588e+00   2.5514e+01
   4.0791e+00   2.5132e+01
   4.0994e+00   2.4756e+01
   4.1199e+00   2.4385e+01
   4.1405e+00   2.4020e+01
   4.1612e+00   2.3660e+01
   4.1821e+00   2.3306e+01
   4.2030e+00   2.2958e+01
   4.2240e+00   2.2614e+01
   4.2451e+00   2.2276e+01
   4.2663e+00   2.1943e+01
   4.2877e+00   2.1615e+01
   4.3091e+00   2.1293e+01
   4.3306e+00   2.0975e+01
   4.3523e+00   2.0661e+01
   4.3741e+00   2.0353e+01
   4.3959e+00   2.0049e+01
   4.4179e+00   1.9750e+01
   4.4400e+00   1.9455e+01
   4.4622e+00   1.9165e+01
   4.4845e+00   1.8879e+01
   4.5069e+00   1.8598e+01
   4.5295e+00   1.8321e+01
   4.5521e+00   1.8048e+01
   4.5749e+00   1.7779e+01
   4.5977e+00   1.7515e+01
   4.6207e+00   1.7254e+01
   4.6438e+00   1.6997e+01
   4.6671e+00   1.6744e+01
   4.6904e+00   1.6495e+01
   4.7138e+00   1.6250e+01
   4.7374e+00   1.6008e+01
   4.7611e+00   1.5770e+01
   4.7849e+00   1.5535e+01
   4.8088e+00   1.5305e+01
   4.8329e+00   1.5077e+01
   4.8570e+00   1.4854e+01
   4.8813e+00   1.4633e+01 
   4.9057e+00   1.4417e+01
   4.9303e+00   1.4203e+01
   4.9549e+00   1.3993e+01
   4.9797e+00   1.3786e+01
   5.0046e+00   1.3582e+01
   5.0296e+00   1.3382e+01
   5.0548e+00   1.3184e+01
   5.0800e+00   1.2990e+01
   5.1054e+00   1.2798e+01
   5.1310e+00   1.2609e+01
   5.1566e+00   1.2423e+01
   5.1824e+00   1.2240e+01
   5.2083e+00   1.2059e+01
   5.2343e+00   1.1881e+01
   5.2605e+00   1.1705e+01
   5.2868e+00   1.1531e+01
   5.3133e+00   1.1359e+01
   5.3398e+00   1.1189e+01
   5.3665e+00   1.1022e+01
   5.3934e+00   1.0857e+01
   5.4203e+00   1.0694e+01
   5.4474e+00   1.0533e+01
   5.4747e+00   1.0374e+01
   5.5020e+00   1.0218e+01
   5.5295e+00   1.0063e+01
   5.5572e+00   9.9112e+00
   5.5850e+00   9.7614e+00
   5.6129e+00   9.6139e+00
   5.6410e+00   9.4687e+00
   5.6692e+00   9.3258e+00
   5.6975e+00   9.1852e+00
   5.7260e+00   9.0468e+00
   5.7546e+00   8.9107e+00
   5.7834e+00   8.7768e+00
   5.8123e+00   8.6451e+00
   5.8414e+00   8.5155e+00
   5.8706e+00   8.3879e+00
   5.8999e+00   8.2624e+00
   5.9294e+00   8.1389e+00
   5.9591e+00   8.0174e+00
   5.9889e+00   7.8978e+00
   6.0188e+00   7.7800e+00
   6.0489e+00   7.6640e+00
   6.0792e+00   7.5497e+00
   6.1096e+00   7.4372e+00
   6.1401e+00   7.3264e+00
   6.1708e+00   7.2173e+00
   6.2017e+00   7.1099e+00
   6.2327e+00   7.0041e+00
   6.2638e+00   6.9000e+00
   6.2952e+00   6.7975e+00
   6.3266e+00   6.6965e+00
   6.3583e+00   6.5972e+00
   6.3901e+00   6.4994e+00
   6.4220e+00   6.4031e+00
   6.4541e+00   6.3083e+00
   6.4864e+00   6.2149e+00
   6.5188e+00   6.1230e+00
   6.5514e+00   6.0325e+00
   6.5842e+00   5.9435e+00
   6.9154e+00   5.1380e+00
   7.3925e+00   4.2235e+00 
   7.9026e+00   3.4814e+00
   8.4479e+00   2.8790e+00
   9.0308e+00   2.3871e+00
   9.6539e+00   1.9801e+00
   1.0320e+01   1.6515e+00
   1.1032e+01   1.3860e+00
   1.1793e+01   1.1712e+00
   1.2607e+01   9.9750e-01
   1.3477e+01   8.5680e-01
   1.4039e+01   7.8414e-01
   1.4254e+01   7.5943e-01
   1.4311e+01   7.5310e-01
   1.4407e+01   7.4277e-01
   1.4612e+01   7.2151e-01
   1.5401e+01   6.5023e-01
   1.6464e+01   5.7503e-01
   1.7600e+01   5.1379e-01
   1.8814e+01   4.6385e-01
   2.0112e+01   4.2297e-01
   2.1500e+01   3.8943e-01
   2.2983e+01   3.6179e-01
   2.4569e+01   3.3890e-01
   2.6265e+01   3.1984e-01
   2.8077e+01   3.0370e-01
   3.0014e+01   2.9006e-01
   3.2085e+01   2.7846e-01
   3.4299e+01   2.6850e-01
   3.6666e+01   2.5984e-01
   3.9195e+01   2.5222e-01
   4.1900e+01   2.4542e-01
   4.4791e+01   2.3926e-01
   4.7882e+01   2.3364e-01
   5.1185e+01   2.2841e-01
   5.4717e+01   2.2350e-01
   5.8493e+01   2.1884e-01
   6.2529e+01   2.1436e-01
   6.6843e+01   2.1006e-01
   7.1455e+01   2.0586e-01
   7.6386e+01   2.0176e-01
   8.1656e+01   1.9773e-01
   8.7291e+01   1.9377e-01
   9.3314e+01   1.8984e-01
   9.9752e+01   1.8597e-01
   1.0664e+02   1.8213e-01
   1.1399e+02   1.7832e-01
   1.2186e+02   1.7454e-01
   1.3027e+02   1.7080e-01
   1.3926e+02   1.6709e-01
   1.4886e+02   1.6341e-01
   1.5914e+02   1.5979e-01
   1.7012e+02   1.5619e-01
   1.8185e+02   1.5264e-01
   1.9440e+02   1.4914e-01                                                                                                                                                                    
