-1.51351E+02	-1.63339E+02	4.14000E+01
-1.27663E+02	-1.39074E+02	4.14000E+01
-1.05081E+02	-1.16013E+02	4.14000E+01
-8.34139E+01	-9.39517E+01	4.14000E+01
-6.24978E+01	-7.27164E+01	4.14000E+01
-4.21869E+01	-5.21532E+01	4.14000E+01
-2.23500E+01	-3.21250E+01	4.14000E+01
-3.35066E+00	-1.20242E+01	4.14000E+01

